ankle_angle,knee_angle,hip_angle
0.0016896407793354,-0.0052588146485493,-0.0077252464644074
0.0017679548218351,-0.0049808729524442,-0.0075178414225643
0.0018516612172759,-0.0047244761805348,-0.0073212041115448
0.0019501437896408,-0.0044504862177068,-0.0071172949549092
0.0020557655950814,-0.004181104915377,-0.0069116298921905
0.0021619935059472,-0.0039511055656309,-0.0067281115804782
0.0022849729329609,-0.0037141688946539,-0.0065341360730613
0.0024072749707146,-0.0034946504406757,-0.0063440418197896
0.0025219599070153,-0.0033187807662622,-0.0061684443798531
0.002640507711889,-0.0031565587704706,-0.0059911860837581
0.0027472909453303,-0.0030162853177558,-0.0058113241054957
0.0028332754005926,-0.0029097220851816,-0.0056337337057884
0.0029036475603741,-0.0028230098974329,-0.0054710433783543
0.0029648450064064,-0.0027426907263282,-0.0053084821258632
0.0030127879379655,-0.0026698416087694,-0.0051519194195134
0.0030503305821704,-0.0026072087810047,-0.0050245316111965
0.0030875644930519,-0.0025443726624156,-0.004907153565483
0.0031035241461933,-0.0024798776850396,-0.0048004434173797
0.0030972754668631,-0.002416729294034,-0.0047201915894294
0.0030731913616909,-0.0023540800794993,-0.0046535720041633
0.003021586221503,-0.0022628551924778,-0.0046043579078529
0.0029665381213853,-0.0021418010492176,-0.0045807137155996
0.0029077495568585,-0.002007229093945,-0.0045837156068396
0.0028566659066177,-0.0017937093587976,-0.0046052358823506
0.002828418633243,-0.0015426802735895,-0.0046380481769033
0.0028084134615443,-0.0012836065867124,-0.0046862869243112
0.0028117989914467,-0.0009003964583817,-0.0047271333698967
0.0028230236480885,-0.0004952976457066,-0.0047604237675762
0.0028269482233527,-0.0001192048226006,-0.0047914846012707
0.0028254490908416,0.0003954688388521,-0.0048065563555391
0.002791563082228,0.0009025228935549,-0.0048214821820613
0.0027306682133296,0.0013178279217808,-0.0048380108722084
0.0026179718596169,0.0018321268014061,-0.0048585755108438
0.0024512203595827,0.0023276621218584,-0.0048948490341595
0.0022818871734366,0.002716188421346,-0.0049326516032278
0.0020476342729894,0.0031846869068668,-0.0049751953748281
0.0017667214095378,0.003666272479521,-0.0050182642908684
0.0015258668898618,0.0040477398760993,-0.005045681989078
0.0012239907680548,0.0045088998308377,-0.0050617108305695
0.0008804922522607,0.0050181927852226,-0.0050638889227677
0.0005997799540534,0.0054280634603064,-0.0050542172101185
0.0002482739044797,0.0059205499385406,-0.0050360958902026
-0.000178555323721,0.0065015273805122,-0.0050009952465848
-0.0005485504249402,0.0069892706419764,-0.0049578727676941
-0.0010020672621996,0.0075582064877276,-0.0048997746815511
-0.0015878402635222,0.0082582101165319,-0.0047990975524557
-0.0021241740694282,0.0088648447505634,-0.004682853846885
-0.0027545714769126,0.0095370346001447,-0.0045277502725577
-0.0035908874822406,0.0103839405338071,-0.0042728315671301
-0.0043646550976511,0.0111372744814778,-0.0039904960632204
-0.0051994738346816,0.0119351460723976,-0.0036406803976164
-0.0062825233438868,0.0129694509841492,-0.0031105789104405
-0.0072612532525143,0.0139164534848225,-0.0025649331070805
-0.0082204021437365,0.0148647854735325,-0.0019803561454399
-0.0094526341723216,0.0161206392549535,-0.001162896008025
-0.0105646616221329,0.0172876280231793,-0.0003777078104562
-0.011578488431582,0.0183700878224419,0.0003555808979279
-0.0129008348616582,0.019807130928189,0.0013321157580241
-0.0141107349843783,0.0211342721696422,0.0022305912816495
-0.0151563153411479,0.0222708455695566,0.0029949110502442
-0.0165164406920795,0.0237203845570665,0.0039692558027033
-0.0177766048273195,0.0250219931301001,0.0048470969633074
-0.0188378615632114,0.0260538506665013,0.0055658379534667
-0.0201425689525463,0.0272502033366553,0.0064501172921205
-0.0213152043224825,0.0282539875894799,0.0072570444803893
-0.0222234871683303,0.0289509648839481,0.0079146053925797
-0.0231487984987104,0.0296219541259001,0.0087085979353058
-0.0238141898756009,0.030079602060413,0.0094596998066074
-0.0241270739600291,0.0302742115585661,0.010054034465147
-0.0240537153004727,0.0302900280957034,0.0107240649098538
-0.0234848700604942,0.0300984197483583,0.011353287003313
-0.0225507301340558,0.0297611467633516,0.0118132551475698
-0.0208703718424384,0.0292011758249128,0.0122715000588951
-0.018471514476701,0.0284570696053771,0.0126951500252851
-0.0158958819946812,0.0276863788016298,0.0129911612002136
-0.0126976570316077,0.0267396098145112,0.0132464749744451
-0.0088333186688314,0.0255825600676016,0.0134737609620018
-0.0052396701323414,0.0244472429562132,0.0136217356079877
-0.0017047374820567,0.0231907234674583,0.0137198802540636
0.0019354460194215,0.0216882104464153,0.0137790980906937
0.0048325293774761,0.0202200780508316,0.0137969113654432
0.0070537237744158,0.0186769376077758,0.0137822215727146
0.0087920737593653,0.0169017104658674,0.0137381007445235
0.0097461443675024,0.0151777605319987,0.0136951740938814
0.0100321547127992,0.0134577738495837,0.013645238674359
0.009802641972727,0.0115801129328451,0.0135877418256979
0.0091711328500154,0.0097701651462395,0.0135377783888766
0.0082982156818417,0.0080496626758794,0.0134766920573392
0.0072035613792346,0.0062558908201544,0.0134010447656267
0.0060802247819442,0.0045242760224225,0.0133053837244406
0.0050880491159672,0.0029375148462289,0.0131929565456892
0.0041789915005704,0.001327114393449,0.0130531265635813
0.0034811918174438,-0.0002490629599176,0.0128776680980611
0.0030870759315842,-0.001659122939225,0.0126944710323735
0.0029212867340135,-0.0030602300329011,0.0124837073996583
0.0029975904348788,-0.0044451200498404,0.0122485372749297
0.0032581294019379,-0.0056663693004373,0.0120305707787418
0.003632366117482,-0.0068800159885228,0.0118105066344999
0.0040788214510878,-0.0080741889020023,0.0116082311156725
0.0044918573194507,-0.00913599269901,0.0114530204312488
0.0048739142610846,-0.0102384912461014,0.011319006870356
0.0051757505478103,-0.0113163925771516,0.0112197732844214
0.0053526475994724,-0.012292350587986,0.0111534059833222
0.0054586061319337,-0.0133503024870109,0.0110915299555234
0.0054517909707865,-0.0143805088628285,0.0110362654277014
0.0053411923941246,-0.0153326789094002,0.0109777195594373
0.0051721844029735,-0.0164160213472053,0.0108906556345369
0.0049349068097802,-0.0174667719556877,0.0107804782827551
0.0046457615854805,-0.0184471903471409,0.0106523083739109
0.0043123318931138,-0.019605133318663,0.0104683186346299
0.0039671334704644,-0.0207131659002262,0.010253552710167
0.0036132486386125,-0.0217606220438702,0.0100245890184397
0.0032219370771469,-0.0230044147963088,0.0097070115662289
0.002858859816543,-0.0241841315325636,0.0093547255700644
0.0025234944192726,-0.0253188003137517,0.0089842443668365
0.002158188277054,-0.0266413078360147,0.0084929117577345
0.0018207316045936,-0.027903433680741,0.0079684892247488
0.0015133162072943,-0.0291081920648792,0.0074251508246774
0.0011563413332724,-0.0304748226759003,0.0067439283319169
0.0008092421763682,-0.0317868494563594,0.0060301713177559
0.0005095845789716,-0.0329985631380737,0.0053137993612446
0.0001982827957384,-0.0342963490496521,0.004465462306617
-5.86260918650897e-05,-0.035498192194931,0.0035854977370658
-0.0002108026313972,-0.0365152998572476,0.0027558830957548
-0.0002865283303508,-0.0374849516663656,0.0018378809129473
-0.0002357183429158,-0.0382694329566483,0.0008977414021503
-5.79669841799478e-05,-0.0387789290978279,8.16670682502913e-05
0.0002540050982614,-0.0390620104931412,-0.0007532850744826
0.0007185193016691,-0.0389977226556915,-0.0015778905989197
0.0012136379599873,-0.0386241703978084,-0.0022135995825657
0.0018054836151419,-0.0378436945742617,-0.0027785040373606
0.0024962159710282,-0.0364662771346308,-0.0032526635860308
0.0030701294188733,-0.034834025208957,-0.0035165977520398
0.0036219377858787,-0.0327382548154277,-0.0036350612168542
0.004172482715432,-0.029746394009723,-0.0035706212961962
0.0045327260842994,-0.0266467306969876,-0.0033499621432552
0.0047709333187681,-0.0233442229203451,-0.0029985305394689
0.0048839533403188,-0.0189750973303813,-0.0024141107647371
0.0048014225232524,-0.0147847494194596,-0.0017889917791254
0.0045866737595411,-0.0109971041836472,-0.0011818148004278
0.0040850285041065,-0.0063233685912444,-0.0004425399649766
0.0033945042618651,-0.0022199725297855,0.0001496711571793
0.0026715340109167,0.0008705297971973,0.000534755935339
0.0014939431626386,0.0043619812921334,0.0008082397100894
0.0001864417002638,0.0070781288599467,0.0008279919016619
-0.0009054609045316,0.0086968239811679,0.0006757811529787
-0.002490397658552,0.0102475280920835,0.0002335051157016
-0.004060048780987,0.0111490544563389,-0.0003771877031948
-0.0051470666593907,0.0114182418627732,-0.0008993851558138
